Date,price_USD
24/09/2013,122.5
25/09/2013,123.4
26/09/2013,123.5
27/09/2013,123.5
28/09/2013,124.8
29/09/2013,125.2
30/09/2013,123.1
1/10/2013,125.5
2/10/2013,99.8
3/10/2013,116.8
4/10/2013,121.3
5/10/2013,121.1
6/10/2013,121.7
7/10/2013,123.2
8/10/2013,124.3
9/10/2013,125.8
10/10/2013,125.7
11/10/2013,125.5
12/10/2013,126.5
13/10/2013,130.4
14/10/2013,133.0
15/10/2013,138.6
16/10/2013,137.4
17/10/2013,142.7
18/10/2013,149.6
19/10/2013,159.8
20/10/2013,163.1
21/10/2013,174.2
22/10/2013,183.9
23/10/2013,200.6
24/10/2013,183.1
25/10/2013,178.1
26/10/2013,175.9
27/10/2013,185.7
28/10/2013,187.9
29/10/2013,198.2
30/10/2013,194.6
31/10/2013,198.2
1/11/2013,198.5
2/11/2013,200.9
3/11/2013,207.6
4/11/2013,225.2
5/11/2013,239.3
6/11/2013,253.7
7/11/2013,283.3
8/11/2013,323.8
9/11/2013,336.1
10/11/2013,311.9
11/11/2013,338.6
12/11/2013,350.2
13/11/2013,387.7
14/11/2013,418.0
15/11/2013,400.0
16/11/2013,435.3
17/11/2013,473.3
18/11/2013,585.2
19/11/2013,599.0
20/11/2013,550.0
21/11/2013,700.0
22/11/2013,760.0
23/11/2013,842.2
24/11/2013,813.7
25/11/2013,782.8
26/11/2013,849.6
27/11/2013,948.0
28/11/2013,1010.0
29/11/2013,1107.5
30/11/2013,1112.4
1/12/2013,955.0
2/12/2013,998.1
3/12/2013,1048.0
4/12/2013,1145.0
5/12/2013,1030.6
6/12/2013,872.6
7/12/2013,800.6
8/12/2013,730.0
9/12/2013,935.8
10/12/2013,1023.0
11/12/2013,921.8
12/12/2013,900.5
13/12/2013,912.6
14/12/2013,897.9
15/12/2013,864.9
16/12/2013,704.8
17/12/2013,731.9
18/12/2013,551.4
19/12/2013,702.0
20/12/2013,599.0
21/12/2013,607.7
22/12/2013,622.1
23/12/2013,640.4
24/12/2013,647.3
26/12/2013,740.0
27/12/2013,718.9
28/12/2013,701.0
29/12/2013,714.3
30/12/2013,737.2
31/12/2013,727.7
1/01/2014,740.3
2/01/2014,775.0
3/01/2014,812.1
4/01/2014,801.8
5/01/2014,904.0
6/01/2014,934.5
7/01/2014,791.0
8/01/2014,828.5
9/01/2014,850.0
10/01/2014,834.7
11/01/2014,896.9
12/01/2014,888.1
13/01/2014,818.4
14/01/2014,826.9
15/01/2014,839.7
16/01/2014,824.0
17/01/2014,789.0
18/01/2014,800.0
19/01/2014,830.0
20/01/2014,823.4
21/01/2014,810.0
22/01/2014,807.0
23/01/2014,816.2
24/01/2014,781.9
25/01/2014,810.0
26/01/2014,809.7
27/01/2014,760.3
28/01/2014,795.0
29/01/2014,800.0
30/01/2014,803.9
31/01/2014,800.0
1/02/2014,814.6
3/02/2014,810.0
4/02/2014,813.0
5/02/2014,791.0
6/02/2014,771.6
7/02/2014,720.0
8/02/2014,690.0
9/02/2014,710.0
10/02/2014,706.3
11/02/2014,658.9
12/02/2014,685.0
13/02/2014,634.3
14/02/2014,682.0
15/02/2014,653.4
16/02/2014,608.0
17/02/2014,663.8
18/02/2014,628.0
19/02/2014,630.4
20/02/2014,578.9
21/02/2014,568.0
22/02/2014,595.2
23/02/2014,619.0
24/02/2014,562.4
25/02/2014,515.0
26/02/2014,582.0
27/02/2014,579.0
28/02/2014,565.0
1/03/2014,568.2
2/03/2014,560.6
3/03/2014,658.0
4/03/2014,668.0
5/03/2014,675.0
6/03/2014,663.0
7/03/2014,621.0
8/03/2014,614.1
9/03/2014,621.0
10/03/2014,615.0
11/03/2014,615.0
12/03/2014,650.0
13/03/2014,642.0
14/03/2014,630.0
15/03/2014,641.6
16/03/2014,635.0
17/03/2014,624.3
18/03/2014,618.4
19/03/2014,611.0
20/03/2014,583.5
21/03/2014,568.8
22/03/2014,560.0
23/03/2014,566.2
24/03/2014,590.0
25/03/2014,582.0
26/03/2014,595.0
27/03/2014,498.5
28/03/2014,497.4
29/03/2014,491.9
30/03/2014,464.1
31/03/2014,452.0
1/04/2014,482.8
2/04/2014,443.3
3/04/2014,448.8
4/04/2014,450.0
5/04/2014,460.8
6/04/2014,453.7
7/04/2014,454.2
8/04/2014,448.8
9/04/2014,442.5
10/04/2014,370.0
11/04/2014,416.3
12/04/2014,415.0
13/04/2014,404.2
14/04/2014,459.0
15/04/2014,515.0
16/04/2014,522.3
17/04/2014,500.7
18/04/2014,490.5
19/04/2014,505.0
20/04/2014,512.5
21/04/2014,497.0
22/04/2014,488.0
23/04/2014,490.2
24/04/2014,497.5
25/04/2014,460.0
26/04/2014,459.0
27/04/2014,441.5
28/04/2014,448.0
29/04/2014,434.0
30/04/2014,448.3
1/05/2014,459.0
2/05/2014,453.5
3/05/2014,440.5
4/05/2014,430.9
5/05/2014,427.0
6/05/2014,430.0
7/05/2014,438.0
8/05/2014,442.8
9/05/2014,446.0
10/05/2014,451.1
11/05/2014,432.0
12/05/2014,440.0
13/05/2014,437.3
14/05/2014,444.0
15/05/2014,442.0
16/05/2014,442.3
17/05/2014,442.0
18/05/2014,438.8
19/05/2014,439.0
20/05/2014,476.0
21/05/2014,477.6
22/05/2014,502.3
23/05/2014,509.5
24/05/2014,502.3
25/05/2014,566.2
26/05/2014,575.0
27/05/2014,570.0
28/05/2014,577.0
29/05/2014,573.0
30/05/2014,629.0
31/05/2014,635.6
1/06/2014,646.5
2/06/2014,669.5
3/06/2014,682.9
4/06/2014,652.3
5/06/2014,663.3
6/06/2014,655.0
7/06/2014,663.0
8/06/2014,662.3
9/06/2014,653.7
10/06/2014,653.6
11/06/2014,637.1
12/06/2014,590.0
13/06/2014,582.6
14/06/2014,554.4
15/06/2014,571.0
16/06/2014,580.0
17/06/2014,614.3
18/06/2014,611.5
19/06/2014,602.0
20/06/2014,601.0
21/06/2014,601.6
22/06/2014,607.8
23/06/2014,599.3
24/06/2014,587.3
25/06/2014,568.1
26/06/2014,577.9
27/06/2014,606.2
28/06/2014,600.1
29/06/2014,603.7
30/06/2014,640.0
1/07/2014,650.8
2/07/2014,647.9
3/07/2014,643.6
4/07/2014,632.2
5/07/2014,630.0
6/07/2014,633.3
7/07/2014,624.0
8/07/2014,618.5
9/07/2014,620.2
10/07/2014,610.0
11/07/2014,625.5
12/07/2014,626.0
13/07/2014,624.0
14/07/2014,622.4
15/07/2014,620.9
16/07/2014,621.0
17/07/2014,627.6
18/07/2014,627.5
19/07/2014,625.3
20/07/2014,618.9
21/07/2014,619.8
22/07/2014,612.6
23/07/2014,617.2
24/07/2014,600.3
25/07/2014,598.0
26/07/2014,594.0
27/07/2014,590.5
28/07/2014,586.4
